raw_source,role,acceptance_rule,beam_width,budget_ge,task_spec,condition_number,batch_size,seed,controller,controller_role,initial_loss,final_loss,log_improvement,floor_hit,total_cost_ge,search_cost_ge,n_steps,stop_reason,rejection_rate,failure_rate,negative_curvature_rate,target,reached,cost_to_target_ge,steps_to_target
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,static[2],,2.016491413116455,1.4192020893096924,0.35126427226516793,0,147.39999999999995,0.0,27,cost_budget,0.7857142857142857,0.0,1.0,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,static[4],best_static,2.016491413116455,0.033914003521203995,4.085286343681271,0,149.3,0.0,28,cost_budget,0.10344827586206896,0.0,0.10344827586206896,relative_loss<=0.2,1,27.400000000000002,5
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,static[6],,2.016491413116455,0.08803551644086838,3.1313740270194077,0,144.0,0.0,16,cost_budget,0.23529411764705882,0.0,0.35294117647058826,relative_loss<=0.2,1,72.89999999999999,9
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs128,,128,4,static[8],,2.016491413116455,0.9035643935203552,0.8027669773108239,0,148.6,0.0,41,cost_budget,0.023809523809523808,0.0,0.023809523809523808,relative_loss<=0.2,0,,
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs64,,64,2,best_static@easy,,1.845354676246643,0.08923479169607162,3.0291557694722573,0,149.60000000000002,0.0,28,cost_budget,0.13793103448275862,0.0,0.3103448275862069,relative_loss<=0.5,1,5.3,1
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs64,,64,2,best_static@hard,,1.845354676246643,0.08923479169607162,3.0291557694722573,0,149.60000000000002,0.0,28,cost_budget,0.13793103448275862,0.0,0.3103448275862069,relative_loss<=0.1,1,91.29999999999998,17
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs64,,64,2,best_static@medium,,1.845354676246643,0.08923479169607162,3.0291557694722573,0,149.60000000000002,0.0,28,cost_budget,0.13793103448275862,0.0,0.3103448275862069,relative_loss<=0.2,1,5.3,1
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs64,,64,2,committed_Q4_narrow,,1.845354676246643,0.6227071285247803,1.0863504648673006,0,146.19999999999996,34740.5,27,cost_budget,0.6428571428571429,0.0,0.9285714285714286,relative_loss<=0.2,1,5.3,1
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs64,,64,2,heuristic,,1.845354676246643,0.767112135887146,0.8777937831314977,0,138.0,0.0,16,cost_budget,0.23529411764705882,0.0,0.47058823529411764,relative_loss<=0.2,1,5.3,1
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs64,,64,2,onestep_absolute,,1.845354676246643,0.037564802914857864,3.894359255150093,0,148.4,11541.4,28,cost_budget,0.0,0.0,0.10344827586206896,relative_loss<=0.2,1,5.3,1
headroom_micro-neural_step_size_fixed_b8_0bec1125.jsonl,exploratory ablation,control,8,150.0,mlp_d32_h128_c5_n512_cs64,,64,2,onestep_narrow,,1.845354676246643,0.05753893777728081,3.467964877091052,0,148.4,1935.4,28,cost_budget,0.0,0.0,0.06896551724137931,relative_loss<=0.2,1,5.3,1
