raw_source,role,acceptance_rule,beam_width,budget_ge,task_spec,condition_number,batch_size,seed,controller,controller_role,initial_loss,final_loss,log_improvement,floor_hit,total_cost_ge,search_cost_ge,n_steps,stop_reason,rejection_rate,failure_rate,negative_curvature_rate,target,reached,cost_to_target_ge,steps_to_target
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,3,static[8],,8105.3603515625,19.497417449951172,6.02999887524906,0,148.79999999999993,0.0,37,cost_budget,0.2631578947368421,0.0,0.0,relative_loss<=0.0001,0,,
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,best_static@easy,,5409.81396484375,0.008050994947552681,13.417929583194288,0,147.6,0.0,12,cost_budget,0.0,0.0,0.0,relative_loss<=0.01,1,24.6,2
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,best_static@hard,,5409.81396484375,0.008050994947552681,13.417929583194288,0,147.6,0.0,12,cost_budget,0.0,0.0,0.0,relative_loss<=1e-06,1,159.9,13
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,best_static@medium,,5409.81396484375,0.008050994947552681,13.417929583194288,0,147.6,0.0,12,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,61.5,5
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,committed_Q2_narrow,,5409.81396484375,6.370720802806318e-05,18.25718282990578,0,138.0,31104.0,10,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,71.5,5
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,committed_Q2_wide,,5409.81396484375,2.5710683985380456e-05,19.16457391714946,0,145.3,74692.8,11,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,71.5,5
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,committed_Q4_narrow,,5409.81396484375,4.24771751568187e-05,18.662513665407893,0,136.7,76593.6,9,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,44.6,2
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,committed_Q4_wide,,5409.81396484375,2.680477155081462e-05,19.12290062732893,0,133.4,171763.2,8,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,44.6,2
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,heuristic,,5409.81396484375,0.008051113225519657,13.417914892202809,0,147.6,0.0,12,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,61.5,5
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,onestep_absolute,,5409.81396484375,1.481343679188285e-05,19.715945881709384,0,143.70000000000002,9380.0,9,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,62.2,4
